Order ID,Order Date,Region,Product,Category,Quantity,Unit Price,Sales,Cost,Profit
101376,2024-04-29,East,Stapler,Office Supplies,1,34.25,34.25,28.21,6.04
101377,2024-04-29,West,Notebook,Office Supplies,3,44.74,134.22,106.22,28.0
101378,2024-04-29,North,Smartphone,Electronics,2,778.16,1556.32,1092.14,464.18
101379,2024-04-29,South,Pen Set,Office Supplies,6,31.69,190.14,136.42,53.72
101380,2024-04-29,East,Filing Cabinet,Furniture,4,218.28,873.12,683.78,189.34
101381,2024-04-29,East,Notebook,Office Supplies,5,48.59,242.95,193.3,49.65
101382,2024-04-29,East,Standing Desk,Furniture,1,82.73,82.73,69.61,13.12
101383,2024-04-29,North,Filing Cabinet,Furniture,3,184.63,553.89,412.32,141.57
101384,2024-04-29,West,Filing Cabinet,Furniture,5,146.47,732.35,615.02,117.33
101385,2024-04-29,West,Standing Desk,Furniture,3,292.07,876.21,652.93,223.28
101386,2024-04-29,North,Smartphone,Electronics,4,546.32,2185.28,1649.98,535.3
101387,2024-04-29,South,Headphones,Electronics,2,238.69,477.38,353.68,123.7
101388,2024-04-29,West,Paper Ream,Office Supplies,2,21.92,43.84,33.2,10.64
101389,2024-04-29,South,Paper Ream,Office Supplies,1,25.68,25.68,19.38,6.3
101390,2024-04-29,East,Notebook,Office Supplies,3,39.33,117.99,97.57,20.42
101391,2024-04-29,South,Filing Cabinet,Furniture,1,226.64,226.64,174.15,52.49
101392,2024-04-30,North,Filing Cabinet,Furniture,4,103.5,414.0,348.83,65.17
101393,2024-04-30,North,Tablet,Electronics,2,348.42,696.84,568.78,128.06
101394,2024-04-30,East,Monitor,Electronics,4,411.66,1646.64,1277.39,369.25
101395,2024-04-30,South,Stapler,Office Supplies,3,27.18,81.54,66.67,14.87
101396,2024-04-30,North,Standing Desk,Furniture,3,433.6,1300.8,1002.24,298.56
101397,2024-04-30,West,Filing Cabinet,Furniture,5,173.75,868.75,637.56,231.19
101398,2024-04-30,South,Desk Organizer,Office Supplies,1,8.87,8.87,7.14,1.73
101399,2024-04-30,North,Laptop,Electronics,5,353.3,1766.5,1389.28,377.22
101400,2024-04-30,West,Standing Desk,Furniture,3,221.45,664.35,494.07,170.28
101401,2024-04-30,North,Bookshelf,Furniture,3,456.82,1370.46,1070.34,300.12
101402,2024-04-30,South,Bookshelf,Furniture,2,257.16,514.32,436.09,78.23
101403,2024-04-30,North,Pen Set,Office Supplies,2,30.3,60.6,46.2,14.4
101404,2024-05-01,West,Standing Desk,Furniture,4,208.49,833.96,617.37,216.59
101405,2024-05-01,North,Filing Cabinet,Furniture,3,256.64,769.92,585.71,184.21
101406,2024-05-01,West,Headphones,Electronics,5,319.75,1598.75,1217.7,381.05
101407,2024-05-01,West,Office Chair,Furniture,1,362.66,362.66,261.19,101.47
101408,2024-05-01,West,Notebook,Office Supplies,1,13.49,13.49,10.67,2.82
101409,2024-05-01,North,Filing Cabinet,Furniture,1,395.49,395.49,333.79,61.7
101410,2024-05-01,North,Desk Organizer,Office Supplies,6,13.48,80.88,60.08,20.8
101411,2024-05-01,North,Monitor,Electronics,4,158.25,633.0,465.12,167.88
101412,2024-05-01,East,Desk Organizer,Office Supplies,2,5.2,10.4,7.92,2.48
101413,2024-05-01,South,Paper Ream,Office Supplies,3,38.31,114.93,96.9,18.03
101414,2024-05-01,East,Office Chair,Furniture,1,621.67,621.67,510.68,110.99
101415,2024-05-01,South,Bookshelf,Furniture,4,308.12,1232.48,1035.19,197.29
101416,2024-05-01,West,Stapler,Office Supplies,6,46.53,279.18,219.84,59.34
101417,2024-05-02,West,Smartphone,Electronics,4,805.94,3223.76,2513.95,709.81
101418,2024-05-02,South,Tablet,Electronics,3,339.56,1018.68,849.12,169.56
101419,2024-05-02,East,Stapler,Office Supplies,5,55.26,276.3,223.85,52.45
101420,2024-05-02,East,Notebook,Office Supplies,1,10.52,10.52,8.45,2.07
101421,2024-05-02,North,Headphones,Electronics,5,757.86,3789.3,2930.57,858.73
101422,2024-05-03,South,Paper Ream,Office Supplies,1,36.84,36.84,27.47,9.37
101423,2024-05-03,North,Conference Table,Furniture,1,149.26,149.26,114.64,34.62
101424,2024-05-03,South,Smartphone,Electronics,5,579.62,2898.1,2048.12,849.98
101425,2024-05-03,West,Headphones,Electronics,1,261.22,261.22,208.86,52.36
101426,2024-05-03,South,Stapler,Office Supplies,1,22.01,22.01,17.19,4.82
101427,2024-05-03,North,Office Chair,Furniture,4,134.59,538.36,426.19,112.17
101428,2024-05-03,North,Filing Cabinet,Furniture,2,291.18,582.36,455.6,126.76
101429,2024-05-03,South,Office Chair,Furniture,7,598.83,4191.81,3527.47,664.34
101430,2024-05-03,North,Paper Ream,Office Supplies,5,35.58,177.9,138.01,39.89
101431,2024-05-03,West,Pen Set,Office Supplies,1,13.43,13.43,9.93,3.5
101432,2024-05-03,South,Pen Set,Office Supplies,3,25.65,76.95,55.02,21.93
101433,2024-05-04,North,Conference Table,Furniture,5,528.48,2642.4,1921.95,720.45
101434,2024-05-04,East,Paper Ream,Office Supplies,4,15.64,62.56,51.39,11.17
101435,2024-05-04,West,Pen Set,Office Supplies,5,23.98,119.9,95.31,24.59
101436,2024-05-04,East,Bookshelf,Furniture,4,254.12,1016.48,794.1,222.38
101437,2024-05-04,East,Standing Desk,Furniture,3,664.59,1993.77,1590.39,403.38
101438,2024-05-04,South,Conference Table,Furniture,4,154.07,616.28,450.04,166.24
101439,2024-05-04,East,Desk Organizer,Office Supplies,2,36.93,73.86,56.35,17.51
101440,2024-05-04,East,Desk Organizer,Office Supplies,3,33.09,99.27,81.48,17.79
101441,2024-05-04,South,Laptop,Electronics,3,818.04,2454.12,1745.7,708.42
101442,2024-05-04,East,Stapler,Office Supplies,5,30.63,153.15,114.05,39.1
101443,2024-05-04,South,Pen Set,Office Supplies,1,51.31,51.31,39.47,11.84
101444,2024-05-04,East,Notebook,Office Supplies,5,55.17,275.85,223.18,52.67
101445,2024-05-04,East,Paper Ream,Office Supplies,2,40.14,80.28,62.94,17.34
101446,2024-05-04,West,Desk Organizer,Office Supplies,2,25.19,50.38,39.31,11.07
101447,2024-05-04,East,Office Chair,Furniture,3,378.78,1136.34,875.18,261.16
101448,2024-05-05,North,Headphones,Electronics,1,392.64,392.64,307.19,85.45
101449,2024-05-05,South,Smartphone,Electronics,1,950.8,950.8,727.23,223.57
101450,2024-05-05,South,Standing Desk,Furniture,6,538.55,3231.3,2402.78,828.52
101451,2024-05-05,East,Stapler,Office Supplies,1,5.38,5.38,3.9,1.48
101452,2024-05-05,South,Tablet,Electronics,1,226.71,226.71,160.21,66.5
101453,2024-05-05,South,Notebook,Office Supplies,1,11.83,11.83,9.81,2.02
101454,2024-05-06,East,Office Chair,Furniture,1,448.25,448.25,315.1,133.15
101455,2024-05-06,South,Desk Organizer,Office Supplies,2,62.78,125.56,97.54,28.02
101456,2024-05-06,West,Monitor,Electronics,6,468.5,2811.0,2054.98,756.02
101457,2024-05-06,East,Notebook,Office Supplies,1,42.32,42.32,35.33,6.99
101458,2024-05-06,West,Filing Cabinet,Furniture,2,72.97,145.94,110.11,35.83
101459,2024-05-06,East,Notebook,Office Supplies,1,40.15,40.15,31.09,9.06
101460,2024-05-06,North,Stapler,Office Supplies,3,16.89,50.67,41.06,9.61
101461,2024-05-06,South,Paper Ream,Office Supplies,4,10.19,40.76,30.29,10.47
101462,2024-05-06,South,Stapler,Office Supplies,3,29.92,89.76,72.23,17.53
101463,2024-05-07,South,Pen Set,Office Supplies,6,23.48,140.88,118.46,22.42
101464,2024-05-07,East,Standing Desk,Furniture,2,132.8,265.6,189.68,75.92
101465,2024-05-07,North,Laptop,Electronics,5,501.98,2509.9,1769.65,740.25
101466,2024-05-07,North,Office Chair,Furniture,2,169.02,338.04,260.41,77.63
101467,2024-05-07,West,Conference Table,Furniture,1,110.67,110.67,79.39,31.28
101468,2024-05-07,East,Laptop,Electronics,2,897.17,1794.34,1478.55,315.79
101469,2024-05-07,East,Tablet,Electronics,3,586.48,1759.44,1413.9,345.54
101470,2024-05-07,West,Pen Set,Office Supplies,1,24.57,24.57,20.48,4.09
101471,2024-05-07,North,Tablet,Electronics,5,390.83,1954.15,1479.34,474.81
101472,2024-05-07,North,Desk Organizer,Office Supplies,2,39.68,79.36,58.18,21.18
101473,2024-05-07,East,Conference Table,Furniture,3,163.31,489.93,356.23,133.7
101474,2024-05-07,East,Tablet,Electronics,1,456.32,456.32,328.18,128.14
101475,2024-05-07,South,Monitor,Electronics,1,330.85,330.85,243.6,87.25
101476,2024-05-08,North,Pen Set,Office Supplies,5,7.76,38.8,31.66,7.14
101477,2024-05-08,West,Desk Organizer,Office Supplies,2,40.17,80.34,67.12,13.22
101478,2024-05-08,West,Tablet,Electronics,5,241.15,1205.75,1013.81,191.94
101479,2024-05-08,South,Tablet,Electronics,1,516.53,516.53,391.51,125.02
101480,2024-05-08,East,Bookshelf,Furniture,4,336.71,1346.84,1020.66,326.18
101481,2024-05-08,South,Desk Organizer,Office Supplies,3,18.87,56.61,47.58,9.03
101482,2024-05-08,West,Notebook,Office Supplies,1,6.16,6.16,4.77,1.39
101483,2024-05-08,North,Stapler,Office Supplies,1,48.47,48.47,38.22,10.25
101484,2024-05-08,West,Monitor,Electronics,2,277.86,555.72,407.75,147.97
101485,2024-05-08,South,Tablet,Electronics,8,940.44,7523.52,5898.71,1624.81
101486,2024-05-08,West,Headphones,Electronics,4,321.33,1285.32,1043.28,242.04
101487,2024-05-09,East,Stapler,Office Supplies,4,23.65,94.6,71.87,22.73
101488,2024-05-09,North,Stapler,Office Supplies,4,8.8,35.2,26.38,8.82
101489,2024-05-09,West,Office Chair,Furniture,2,498.82,997.64,741.08,256.56
101490,2024-05-09,East,Pen Set,Office Supplies,3,58.1,174.3,133.48,40.82
101491,2024-05-10,East,Notebook,Office Supplies,6,37.44,224.64,183.56,41.08
101492,2024-05-10,North,Monitor,Electronics,1,296.88,296.88,215.5,81.38
101493,2024-05-10,North,Notebook,Office Supplies,2,17.0,34.0,25.11,8.89
101494,2024-05-10,South,Pen Set,Office Supplies,2,29.66,59.32,43.94,15.38
101495,2024-05-10,West,Laptop,Electronics,4,779.06,3116.24,2246.0,870.24
101496,2024-05-10,West,Notebook,Office Supplies,1,14.72,14.72,10.58,4.14
101497,2024-05-10,South,Headphones,Electronics,3,518.0,1554.0,1247.79,306.21
101498,2024-05-10,East,Smartphone,Electronics,1,139.66,139.66,98.45,41.21
101499,2024-05-10,North,Laptop,Electronics,3,328.8,986.4,695.81,290.59
101500,2024-05-10,East,Notebook,Office Supplies,4,10.83,43.32,35.32,8.0
101501,2024-05-10,South,Filing Cabinet,Furniture,1,609.17,609.17,510.97,98.2
101502,2024-05-11,West,Filing Cabinet,Furniture,1,469.45,469.45,341.32,128.13
101503,2024-05-11,West,Office Chair,Furniture,1,295.96,295.96,231.03,64.93
101504,2024-05-11,West,Notebook,Office Supplies,5,37.28,186.4,141.46,44.94
101505,2024-05-11,North,Desk Organizer,Office Supplies,3,9.05,27.15,21.05,6.1
101506,2024-05-11,North,Desk Organizer,Office Supplies,3,28.59,85.77,63.44,22.33
101507,2024-05-11,North,Notebook,Office Supplies,8,31.4,251.2,205.41,45.79
101508,2024-05-11,East,Notebook,Office Supplies,4,42.93,171.72,140.54,31.18
101509,2024-05-11,East,Stapler,Office Supplies,4,12.33,49.32,36.39,12.93
101510,2024-05-11,North,Filing Cabinet,Furniture,5,594.34,2971.7,2285.41,686.29
101511,2024-05-11,West,Office Chair,Furniture,1,428.08,428.08,331.38,96.7
101512,2024-05-11,West,Monitor,Electronics,1,804.23,804.23,642.73,161.5
101513,2024-05-11,South,Headphones,Electronics,4,232.36,929.44,774.69,154.75
101514,2024-05-11,East,Pen Set,Office Supplies,2,54.95,109.9,93.28,16.62
101515,2024-05-11,East,Stapler,Office Supplies,5,49.59,247.95,195.55,52.4
101516,2024-05-11,North,Desk Organizer,Office Supplies,1,50.71,50.71,39.86,10.85
101517,2024-05-11,South,Smartphone,Electronics,2,187.27,374.54,309.88,64.66
101518,2024-05-11,North,Desk Organizer,Office Supplies,5,52.19,260.95,182.86,78.09
101519,2024-05-11,West,Desk Organizer,Office Supplies,1,20.84,20.84,15.41,5.43
101520,2024-05-11,North,Standing Desk,Furniture,2,339.63,679.26,513.41,165.85
101521,2024-05-12,East,Headphones,Electronics,6,446.15,2676.9,2231.71,445.19
101522,2024-05-12,South,Laptop,Electronics,1,801.94,801.94,571.49,230.45
101523,2024-05-12,South,Stapler,Office Supplies,4,46.88,187.52,154.64,32.88
101524,2024-05-12,South,Laptop,Electronics,4,162.11,648.44,508.22,140.22
101525,2024-05-12,North,Paper Ream,Office Supplies,2,12.26,24.52,18.37,6.15
101526,2024-05-12,North,Office Chair,Furniture,4,128.52,514.08,432.22,81.86
101527,2024-05-12,East,Laptop,Electronics,2,191.26,382.52,302.47,80.05
101528,2024-05-12,West,Bookshelf,Furniture,2,350.71,701.42,596.15,105.27
101529,2024-05-12,South,Pen Set,Office Supplies,1,57.07,57.07,47.98,9.09
101530,2024-05-12,North,Conference Table,Furniture,2,80.88,161.76,119.38,42.38
101531,2024-05-12,North,Tablet,Electronics,1,561.22,561.22,425.44,135.78
101532,2024-05-12,West,Bookshelf,Furniture,1,178.5,178.5,145.21,33.29
101533,2024-05-12,East,Desk Organizer,Office Supplies,1,32.11,32.11,24.85,7.26
101534,2024-05-12,South,Desk Organizer,Office Supplies,4,11.86,47.44,34.17,13.27
101535,2024-05-13,East,Filing Cabinet,Furniture,1,532.3,532.3,400.87,131.43
101536,2024-05-13,South,Tablet,Electronics,2,669.44,1338.88,1049.33,289.55
101537,2024-05-13,South,Headphones,Electronics,1,165.88,165.88,127.84,38.04
101538,2024-05-13,East,Standing Desk,Furniture,1,162.07,162.07,136.46,25.61
101539,2024-05-13,East,Filing Cabinet,Furniture,1,261.26,261.26,201.56,59.7
101540,2024-05-13,West,Bookshelf,Furniture,2,104.32,208.64,169.82,38.82
101541,2024-05-13,West,Notebook,Office Supplies,3,27.91,83.73,58.7,25.03
101542,2024-05-13,South,Desk Organizer,Office Supplies,4,17.44,69.76,49.13,20.63
101543,2024-05-13,North,Standing Desk,Furniture,1,572.38,572.38,401.12,171.26
101544,2024-05-13,South,Office Chair,Furniture,3,562.1,1686.3,1267.62,418.68
101545,2024-05-13,North,Monitor,Electronics,2,510.39,1020.78,748.98,271.8
101546,2024-05-13,North,Desk Organizer,Office Supplies,4,35.93,143.72,100.62,43.1
101547,2024-05-13,West,Pen Set,Office Supplies,2,33.64,67.28,51.61,15.67
101548,2024-05-13,North,Stapler,Office Supplies,5,20.79,103.95,73.35,30.6
101549,2024-05-13,West,Pen Set,Office Supplies,1,45.68,45.68,35.43,10.25
101550,2024-05-13,East,Standing Desk,Furniture,3,589.96,1769.88,1319.55,450.33
101551,2024-05-13,East,Headphones,Electronics,2,195.92,391.84,312.83,79.01
101552,2024-05-13,North,Bookshelf,Furniture,1,102.94,102.94,78.49,24.45
101553,2024-05-13,North,Pen Set,Office Supplies,1,28.11,28.11,23.17,4.94
101554,2024-05-13,South,Pen Set,Office Supplies,4,41.18,164.72,119.46,45.26
101555,2024-05-14,West,Laptop,Electronics,3,335.44,1006.32,810.76,195.56
101556,2024-05-14,South,Paper Ream,Office Supplies,1,12.72,12.72,10.07,2.65
101557,2024-05-14,East,Laptop,Electronics,3,176.23,528.69,375.87,152.82
101558,2024-05-14,West,Smartphone,Electronics,2,788.99,1577.98,1265.97,312.01
101559,2024-05-14,East,Standing Desk,Furniture,1,91.44,91.44,71.79,19.65
101560,2024-05-14,North,Pen Set,Office Supplies,7,34.74,243.18,184.73,58.45
101561,2024-05-14,East,Filing Cabinet,Furniture,5,338.62,1693.1,1410.87,282.23
101562,2024-05-14,West,Smartphone,Electronics,4,359.45,1437.8,1096.41,341.39
101563,2024-05-14,East,Monitor,Electronics,1,854.82,854.82,659.19,195.63
101564,2024-05-14,East,Stapler,Office Supplies,1,11.62,11.62,8.73,2.89
101565,2024-05-14,South,Filing Cabinet,Furniture,1,140.95,140.95,102.56,38.39
101566,2024-05-14,East,Notebook,Office Supplies,2,29.59,59.18,47.88,11.3
101567,2024-05-14,East,Standing Desk,Furniture,2,275.07,550.14,455.17,94.97
101568,2024-05-14,West,Bookshelf,Furniture,6,175.29,1051.74,783.74,268.0
101569,2024-05-15,West,Conference Table,Furniture,1,160.41,160.41,116.13,44.28
101570,2024-05-15,North,Pen Set,Office Supplies,1,12.19,12.19,9.68,2.51
101571,2024-05-15,West,Laptop,Electronics,3,783.73,2351.19,1836.94,514.25
101572,2024-05-15,North,Stapler,Office Supplies,1,51.14,51.14,37.8,13.34
101573,2024-05-15,South,Laptop,Electronics,3,631.48,1894.44,1471.77,422.67
101574,2024-05-15,South,Conference Table,Furniture,2,574.87,1149.74,904.95,244.79
101575,2024-05-15,North,Pen Set,Office Supplies,1,32.03,32.03,24.71,7.32
101576,2024-05-15,West,Office Chair,Furniture,5,196.38,981.9,803.29,178.61
101577,2024-05-15,West,Paper Ream,Office Supplies,1,48.17,48.17,37.97,10.2
101578,2024-05-15,West,Monitor,Electronics,4,554.69,2218.76,1779.48,439.28
101579,2024-05-15,South,Paper Ream,Office Supplies,3,29.96,89.88,67.1,22.78
101580,2024-05-15,North,Smartphone,Electronics,3,558.74,1676.22,1195.64,480.58
101581,2024-05-15,South,Desk Organizer,Office Supplies,2,24.31,48.62,37.02,11.6
101582,2024-05-15,South,Monitor,Electronics,4,380.49,1521.96,1090.06,431.9
101583,2024-05-16,North,Pen Set,Office Supplies,1,23.6,23.6,18.23,5.37
101584,2024-05-16,North,Tablet,Electronics,3,763.21,2289.63,1893.17,396.46
101585,2024-05-16,South,Paper Ream,Office Supplies,4,51.81,207.24,175.42,31.82
101586,2024-05-16,North,Stapler,Office Supplies,1,8.44,8.44,6.58,1.86
101587,2024-05-16,North,Headphones,Electronics,1,628.92,628.92,530.4,98.52
101588,2024-05-16,West,Standing Desk,Furniture,2,179.12,358.24,263.27,94.97
101589,2024-05-16,South,Conference Table,Furniture,5,403.79,2018.95,1463.66,555.29
101590,2024-05-16,South,Pen Set,Office Supplies,2,26.68,53.36,44.23,9.13
101591,2024-05-16,East,Tablet,Electronics,3,251.51,754.53,583.41,171.12
101592,2024-05-16,West,Desk Organizer,Office Supplies,1,32.57,32.57,26.17,6.4
101593,2024-05-16,North,Headphones,Electronics,1,769.32,769.32,640.09,129.23
101594,2024-05-17,West,Smartphone,Electronics,2,448.44,896.88,709.39,187.49
101595,2024-05-17,North,Monitor,Electronics,4,526.39,2105.56,1530.24,575.32
101596,2024-05-17,West,Monitor,Electronics,2,581.1,1162.2,936.97,225.23
101597,2024-05-17,North,Headphones,Electronics,4,937.09,3748.36,3112.07,636.29
101598,2024-05-17,North,Desk Organizer,Office Supplies,2,36.32,72.64,56.79,15.85
101599,2024-05-17,North,Headphones,Electronics,7,492.0,3444.0,2492.86,951.14
101600,2024-05-17,South,Desk Organizer,Office Supplies,3,12.49,37.47,29.55,7.92
101601,2024-05-17,North,Paper Ream,Office Supplies,1,16.91,16.91,14.22,2.69
101602,2024-05-17,West,Office Chair,Furniture,3,432.0,1296.0,1015.93,280.07
101603,2024-05-17,West,Headphones,Electronics,2,662.13,1324.26,991.26,333.0
101604,2024-05-17,West,Conference Table,Furniture,1,119.91,119.91,85.43,34.48
101605,2024-05-17,North,Standing Desk,Furniture,2,268.92,537.84,413.27,124.57
101606,2024-05-17,East,Standing Desk,Furniture,7,487.42,3411.94,2886.26,525.68
101607,2024-05-17,North,Conference Table,Furniture,4,496.09,1984.36,1606.01,378.35
101608,2024-05-17,West,Standing Desk,Furniture,1,562.68,562.68,432.63,130.05
101609,2024-05-17,North,Notebook,Office Supplies,1,33.03,33.03,27.95,5.08
101610,2024-05-17,North,Notebook,Office Supplies,1,24.71,24.71,18.63,6.08
101611,2024-05-18,West,Pen Set,Office Supplies,5,43.41,217.05,161.53,55.52
101612,2024-05-18,East,Bookshelf,Furniture,3,308.52,925.56,744.34,181.22
101613,2024-05-18,North,Headphones,Electronics,1,211.62,211.62,168.06,43.56
101614,2024-05-18,East,Conference Table,Furniture,4,191.65,766.6,552.46,214.14
101615,2024-05-18,West,Stapler,Office Supplies,1,18.41,18.41,12.99,5.42
101616,2024-05-18,East,Paper Ream,Office Supplies,3,24.49,73.47,56.19,17.28
101617,2024-05-18,South,Conference Table,Furniture,4,225.96,903.84,677.02,226.82
101618,2024-05-18,West,Tablet,Electronics,1,499.26,499.26,390.24,109.02
101619,2024-05-18,West,Bookshelf,Furniture,4,424.23,1696.92,1292.91,404.01
101620,2024-05-18,East,Paper Ream,Office Supplies,5,9.95,49.75,35.05,14.7
101621,2024-05-18,South,Notebook,Office Supplies,4,37.01,148.04,110.97,37.07
101622,2024-05-18,South,Standing Desk,Furniture,4,328.38,1313.52,1040.14,273.38
101623,2024-05-18,North,Monitor,Electronics,4,919.92,3679.68,2739.43,940.25
101624,2024-05-18,West,Conference Table,Furniture,4,313.36,1253.44,987.09,266.35
101625,2024-05-18,North,Headphones,Electronics,3,260.94,782.82,561.81,221.01
101626,2024-05-19,North,Laptop,Electronics,6,357.25,2143.5,1640.01,503.49
101627,2024-05-19,West,Paper Ream,Office Supplies,3,20.39,61.17,51.13,10.04
101628,2024-05-19,North,Tablet,Electronics,4,733.42,2933.68,2416.06,517.62
101629,2024-05-19,South,Office Chair,Furniture,3,348.31,1044.93,743.21,301.72
101630,2024-05-19,North,Paper Ream,Office Supplies,2,13.73,27.46,21.8,5.66
101631,2024-05-19,West,Desk Organizer,Office Supplies,1,36.28,36.28,25.89,10.39
101632,2024-05-19,East,Desk Organizer,Office Supplies,1,17.26,17.26,14.44,2.82
101633,2024-05-19,North,Headphones,Electronics,1,706.98,706.98,551.79,155.19
101634,2024-05-19,West,Laptop,Electronics,2,690.25,1380.5,1072.23,308.27
101635,2024-05-19,East,Smartphone,Electronics,2,468.77,937.54,791.61,145.93
101636,2024-05-19,South,Pen Set,Office Supplies,2,30.92,61.84,48.16,13.68
101637,2024-05-19,North,Standing Desk,Furniture,6,308.95,1853.7,1421.03,432.67
101638,2024-05-19,North,Smartphone,Electronics,3,731.76,2195.28,1831.18,364.1
101639,2024-05-19,East,Bookshelf,Furniture,4,130.93,523.72,444.58,79.14
101640,2024-05-19,West,Conference Table,Furniture,2,625.67,1251.34,982.77,268.57
